Ratio of CH4 in Feed,Reaction Temperature,Ni Loading,Reaction Time,Pore Size,Pore Volume,Surface Area,H2-TPR Peak Temperature,Ni Particle Size,GHSV,CH4 Conversion,CO2 Conversion,Syngas_Ratio,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.25,800.0,15.0,1.0,24.0,0.54,83.0,537.0,12.5,120000.0,96.1,95.06,0.95,-1.3360738,-0.15395884,-1.6602808,1.1990315,0.42203906,1.2320836,-0.31654698,-0.47723716,0.5572996,-0.074517824
0.25,700.0,15.0,1.0,24.0,0.54,83.0,537.0,12.5,120000.0,88.261,89.1,0.95,-1.3360738,-0.15395884,-1.6602808,1.1990315,0.42203906,1.2320836,-0.31654698,-0.47723716,0.5572996,-0.074517824
0.25,600.0,15.0,1.0,24.0,0.54,83.0,537.0,12.5,120000.0,82.3,83.23,0.95,-1.3360738,-0.15395884,-1.6602808,1.1990315,0.42203906,1.2320836,-0.31654698,-0.47723716,0.5572996,-0.074517824
0.2,700.0,10.0,4.0,11.13,0.38,121.03,578.0,13.2,40000.0,41.0,48.0,0.81,-0.512275,-1.6902813,-0.33580127,0.10923662,-0.3555816,1.2404567,0.58923113,-0.8961138,0.19052349,0.35464013
0.15,650.0,5.2,50.0,4.0,0.2,160.8,620.0,4.7,240000.0,33.0,40.0,0.92,-2.7814052,-0.8051979,0.99373084,0.84279156,-1.1419119,0.10246461,0.28063387,-0.002126358,0.31454626,0.11122844
0.5,750.0,10.77,7.0,3.5,0.37,225.0,584.0,7.8,14000.0,51.16,75.61,0.81,-2.7814052,-0.8051979,0.99373084,0.84279156,-1.1419119,0.10246461,0.28063387,-0.002126358,0.31454626,0.11122844
0.5,700.0,10.0,10.0,10.1,0.42,164.0,760.0,21.5,60000.0,33.07,68.11,0.83,-2.7814052,-0.8051979,0.99373084,0.84279156,-1.1419119,0.10246461,0.28063387,-0.002126358,0.31454626,0.11122844
0.5,700.0,20.0,10.0,10.1,0.42,164.0,760.0,21.5,60000.0,14.57,50.39,0.78,-2.7814052,-0.8051979,0.99373084,0.84279156,-1.1419119,0.10246461,0.28063387,-0.002126358,0.31454626,0.11122844
0.4,700.0,5.2,12.0,4.942,0.528,367.0,560.0,49.0,30000.0,66.0,70.0,0.88,1.4704491,-0.5484738,0.6219917,1.0995343,-0.3456564,0.595353,-0.3588869,0.26873162,0.34683377,0.357828
0.4,700.0,5.2,0.2,4.942,0.528,367.0,560.0,49.0,30000.0,74.0,76.0,0.9,1.4704491,-0.5484738,0.6219917,1.0995343,-0.3456564,0.595353,-0.3588869,0.26873162,0.34683377,0.357828
0.4,700.0,5.2,0.2,9.883,1.057,661.0,575.0,42.0,30000.0,63.0,69.0,0.89,1.4704491,-0.5484738,0.6219917,1.0995343,-0.3456564,0.595353,-0.3588869,0.26873162,0.34683377,0.357828
0.4,700.0,5.2,12.0,9.883,1.057,661.0,575.0,42.0,30000.0,51.0,57.0,0.87,1.4704491,-0.5484738,0.6219917,1.0995343,-0.3456564,0.595353,-0.3588869,0.26873162,0.34683377,0.357828
0.5,800.0,10.0,4.0,17.4,0.332,115.1,800.0,22.8,60000.0,72.9,77.7,,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.5,700.0,4.4,20.0,5.9,0.48,245.0,813.0,9.7,48000.0,62.67,68.85,0.84,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.45,800.0,10.0,50.0,6.2,0.34,159.0,640.0,4.1,48000.0,57.93,69.01,0.88,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.25,800.0,12.5,96.0,21.8,0.35,55.5,650.0,13.8,36000.0,85.6,95.2,0.88,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.5,700.0,4.4,40.0,5.9,0.48,245.0,813.0,9.7,48000.0,61.45,67.79,0.85,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.5,800.0,4.74,50.0,6.8,0.52,137.0,793.0,13.5,72000.0,85.4,88.9,0.82,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.5,700.0,4.74,50.0,6.8,0.52,137.0,793.0,13.5,72000.0,51.2,58.4,0.69,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.45,800.0,10.0,25.0,6.2,0.34,159.0,640.0,4.1,48000.0,58.98,71.36,0.89,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.5,700.0,4.4,60.0,5.9,0.48,245.0,813.0,9.7,48000.0,59.88,67.97,0.84,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.5,700.0,4.4,80.0,5.9,0.48,245.0,813.0,9.7,48000.0,59.54,66.73,0.85,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.5,700.0,4.4,100.0,5.9,0.48,245.0,813.0,9.7,48000.0,57.27,66.55,0.84,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.5,600.0,4.74,50.0,6.8,0.52,137.0,793.0,13.5,72000.0,8.6,16.6,0.48,-0.22620633,1.1343678,-0.7181015,-0.061718695,0.47035387,-0.97174907,0.7644343,-0.012488508,0.6443659,0.7131625
0.2,700.0,9.6,25.0,10.4,1.06,201.0,545.0,12.6,24000.0,77.24,82.74,0.795,0.7790747,1.5142496,0.42102388,-0.1744526,0.15326181,0.10871085,0.08774131,-0.20331171,0.12230694,0.2580373
0.2,700.0,9.6,50.0,10.4,1.06,201.0,545.0,12.6,24000.0,73.111,79.34,0.721,0.7790747,1.5142496,0.42102388,-0.1744526,0.15326181,0.10871085,0.08774131,-0.20331171,0.12230694,0.2580373
0.2,700.0,9.9,25.0,11.0,0.89,192.0,635.0,11.5,24000.0,78.73,84.39,0.834,1.0661979,1.4202365,0.22272477,-0.19287789,0.16548759,0.11454394,0.19092092,-0.16045465,-0.016598362,0.06299984
0.2,700.0,9.9,50.0,11.0,0.89,192.0,635.0,11.5,24000.0,75.8,80.755,0.785,1.0661979,1.4202365,0.22272477,-0.19287789,0.16548759,0.11454394,0.19092092,-0.16045465,-0.016598362,0.06299984
0.2,700.0,10.0,25.0,11.8,0.74,173.0,762.5,10.2,24000.0,80.377,86.7,0.843,0.94250387,1.4365611,0.24182785,-0.1393005,0.30072275,0.16970302,0.10446511,-0.24119219,-0.05160207,0.086121075
0.2,700.0,10.0,50.0,11.8,0.74,173.0,762.5,10.2,24000.0,80.05,85.377,0.839,0.94250387,1.4365611,0.24182785,-0.1393005,0.30072275,0.16970302,0.10446511,-0.24119219,-0.05160207,0.086121075
0.2,700.0,9.6,100.0,12.9,0.67,165.0,777.0,9.6,24000.0,82.03,87.69,0.878,1.1049099,1.3341693,0.17510745,-0.02643203,0.33758333,0.00553947,0.1782344,-0.28877765,-0.035730977,0.018323138
0.2,700.0,9.6,50.0,12.9,0.67,165.0,777.0,9.6,24000.0,82.03,87.69,0.878,1.1049099,1.3341693,0.17510745,-0.02643203,0.33758333,0.00553947,0.1782344,-0.28877765,-0.035730977,0.018323138
0.2,700.0,9.6,25.0,12.9,0.67,165.0,777.0,9.6,24000.0,82.2,87.52,0.873,1.1049099,1.3341693,0.17510745,-0.02643203,0.33758333,0.00553947,0.1782344,-0.28877765,-0.035730977,0.018323138
0.333,800.0,12.0,8.0,14.18,0.27,76.0,751.0,12.6,24000.0,68.93,81.276,0.883,1.4611417,0.4860077,0.5866047,-0.078236386,-0.00837064,0.09063859,0.15534404,-0.20979917,0.3906169,0.11910816
0.333,800.0,10.9,10.0,14.43,0.774,214.0,659.516,6.6,24000.0,91.2,96.7,0.976,1.0720174,0.59273326,-0.320194,0.09849041,-0.46217486,-0.37422287,0.4916167,-0.18965459,0.1727397,0.118883215
0.333,800.0,10.9,20.0,14.43,0.774,214.0,659.516,6.6,24000.0,90.7,96.5,0.98,1.0720174,0.59273326,-0.320194,0.09849041,-0.46217486,-0.37422287,0.4916167,-0.18965459,0.1727397,0.118883215
0.333,800.0,10.9,30.0,14.43,0.774,214.0,659.516,6.6,24000.0,90.52,96.91,0.985,1.0720174,0.59273326,-0.320194,0.09849041,-0.46217486,-0.37422287,0.4916167,-0.18965459,0.1727397,0.118883215
0.333,800.0,10.3,30.0,7.47,0.402,215.0,660.0,4.5,24000.0,92.181,97.531,0.985,0.59774804,0.5741811,-0.6429488,-0.008002174,0.1627457,-0.31528065,0.24799286,-0.76168036,0.4106676,0.19626252
0.333,800.0,10.3,20.0,7.47,0.402,215.0,660.0,4.5,24000.0,92.38,97.325,0.99,0.59774804,0.5741811,-0.6429488,-0.008002174,0.1627457,-0.31528065,0.24799286,-0.76168036,0.4106676,0.19626252
0.333,800.0,10.3,10.0,7.47,0.402,215.0,660.0,4.5,24000.0,91.77,97.5,0.995,0.59774804,0.5741811,-0.6429488,-0.008002174,0.1627457,-0.31528065,0.24799286,-0.76168036,0.4106676,0.19626252
0.5,700.0,10.0,5.0,2.05,0.16,99.7,800.0,3.4,48000.0,54.0,70.0,0.85,-0.73907244,0.83861804,-0.42622194,-0.107816495,0.45124435,-1.1870619,0.83996415,-0.37676933,0.88587457,-0.020602807
0.4,750.0,4.9,12.0,12.4,0.62,437.0,790.0,38.0,30000.0,43.0,57.0,0.66,1.7048658,-0.8338342,0.31685504,0.16379628,-0.59783006,0.08801303,0.17790845,0.17642751,0.13545477,0.11890568
0.4,700.0,4.9,12.0,12.4,0.62,437.0,790.0,38.0,30000.0,15.0,28.0,0.45,1.7048658,-0.8338342,0.31685504,0.16379628,-0.59783006,0.08801303,0.17790845,0.17642751,0.13545477,0.11890568
0.4,700.0,4.9,0.2,4.942,0.528,374.0,485.0,38.0,30000.0,71.0,73.0,0.88,1.7048658,-0.8338342,0.31685504,0.16379628,-0.59783006,0.08801303,0.17790845,0.17642751,0.13545477,0.11890568
0.4,700.0,4.9,12.0,4.942,0.528,374.0,485.0,38.0,30000.0,68.0,69.0,0.89,1.7048658,-0.8338342,0.31685504,0.16379628,-0.59783006,0.08801303,0.17790845,0.17642751,0.13545477,0.11890568
0.5,750.0,7.9,12.0,6.85,0.51,458.0,393.0,24.3,14400.0,54.59,54.88,0.88,0.96644163,-0.895756,-1.0338703,-0.54165983,-0.13461305,-0.041111242,-0.034719773,0.20173569,0.097591266,0.45085028
0.5,750.0,7.9,24.0,6.85,0.51,458.0,393.0,24.3,14400.0,43.53,37.68,0.97,0.96644163,-0.895756,-1.0338703,-0.54165983,-0.13461305,-0.041111242,-0.034719773,0.20173569,0.097591266,0.45085028
0.4,700.0,4.3,0.2,4.942,0.528,323.0,435.0,9.0,30000.0,76.0,77.0,0.91,1.7048658,-0.8338342,0.31685504,0.16379628,-0.59783006,0.08801303,0.17790845,0.17642751,0.13545477,0.11890568
0.4,700.0,4.3,12.0,4.942,0.528,323.0,435.0,9.0,30000.0,74.0,76.0,0.91,1.7048658,-0.8338342,0.31685504,0.16379628,-0.59783006,0.08801303,0.17790845,0.17642751,0.13545477,0.11890568
0.4,700.0,7.3,0.2,6.733,0.72,481.0,740.0,85.0,30000.0,66.0,75.0,0.86,-1.2415904,-1.3810128,0.82605374,0.1415521,-1.1430466,-0.024815068,0.27923137,-0.047040857,0.34950373,0.13143072
0.4,700.0,7.3,12.0,6.733,0.72,481.0,740.0,85.0,30000.0,56.0,66.0,0.83,-1.2415904,-1.3810128,0.82605374,0.1415521,-1.1430466,-0.024815068,0.27923137,-0.047040857,0.34950373,0.13143072
0.5,750.0,4.41,20.0,15.6,0.03,7.9,610.0,48.6,25000.0,62.0,69.0,0.86,0.09075798,-1.2603792,-0.41439402,0.25327957,-0.38495365,0.5842862,1.0458915,-0.7319021,0.21692067,0.3248671
0.25,700.0,5.0,20.0,7.0,0.22,75.4,760.0,16.2,120000.0,35.2,44.7,0.78,0.15214902,0.83220077,0.44954616,0.14629309,1.1083317,0.059182715,-0.26053804,-0.27768418,-0.28100327,0.01453603
0.25,700.0,5.0,10.0,7.0,0.22,75.4,760.0,16.2,120000.0,39.4,50.0,0.77,0.15214902,0.83220077,0.44954616,0.14629309,1.1083317,0.059182715,-0.26053804,-0.27768418,-0.28100327,0.01453603
0.25,800.0,15.0,1.0,38.0,0.32,29.0,650.0,16.4,120000.0,90.31,88.91,0.95,-3.2794526,-1.0773093,-1.3433348,1.0264837,1.7377033,-0.4047745,-0.15159655,0.4896528,0.068356164,-0.29153526
0.25,700.0,15.0,1.0,38.0,0.32,29.0,650.0,16.4,120000.0,82.112,83.137,0.975,-3.2794526,-1.0773093,-1.3433348,1.0264837,1.7377033,-0.4047745,-0.15159655,0.4896528,0.068356164,-0.29153526
0.25,600.0,15.0,1.0,38.0,0.32,29.0,650.0,16.4,120000.0,74.38,75.31,0.95,-3.2794526,-1.0773093,-1.3433348,1.0264837,1.7377033,-0.4047745,-0.15159655,0.4896528,0.068356164,-0.29153526
0.5,800.0,5.0,10.0,7.72,0.71,239.0,372.0,13.8,15000.0,91.69,92.37,1.07,-0.6755421,-2.5684192,-0.44967932,-1.0960641,0.62763286,-0.8174288,0.21344884,0.46584368,0.12209023,0.21861424
0.5,800.0,5.0,5.0,7.72,0.71,239.0,372.0,13.8,15000.0,88.05,88.16,0.92,-0.6755421,-2.5684192,-0.44967932,-1.0960641,0.62763286,-0.8174288,0.21344884,0.46584368,0.12209023,0.21861424
0.5,800.0,5.0,5.0,9.68,0.77,241.0,384.0,12.4,15000.0,96.62,97.11,1.2,-1.0263127,-2.8383937,-0.5618485,-0.90354764,1.2736821,-0.49223086,0.32322118,0.43210655,-0.17000979,0.31472152
0.5,800.0,5.0,10.0,9.68,0.77,241.0,384.0,12.4,15000.0,96.89,97.37,1.18,-1.0263127,-2.8383937,-0.5618485,-0.90354764,1.2736821,-0.49223086,0.32322118,0.43210655,-0.17000979,0.31472152
0.5,800.0,5.0,5.0,19.94,1.71,224.0,398.0,14.2,15000.0,94.27,94.21,1.11,0.1663579,-1.6956335,-0.110240914,-0.27732083,-0.17783597,0.25545898,0.2601414,0.56360257,0.10772814,0.2507824
0.5,800.0,5.0,10.0,19.94,1.71,224.0,398.0,14.2,15000.0,94.55,93.68,1.11,0.1663579,-1.6956335,-0.110240914,-0.27732083,-0.17783597,0.25545898,0.2601414,0.56360257,0.10772814,0.2507824
0.5,700.0,5.0,3.0,167.0,0.24,56.0,650.0,27.0,30000.0,21.0,35.0,0.46,-3.486724,-0.9451592,1.3635248,0.57992655,0.2366997,-0.8370467,-0.503894,0.8134834,-0.4351517,-0.13646834
0.5,700.0,5.0,3.0,81.0,0.18,87.0,850.0,6.1,30000.0,39.0,52.0,0.61,-3.281955,0.22719687,0.41452977,0.47911695,0.5343343,-0.5995971,0.043862,-0.08778377,-0.31754753,0.6026714
0.5,700.0,5.0,3.0,100.0,0.2,82.0,825.0,4.9,30000.0,31.0,45.0,0.62,-3.0656514,0.66535836,0.770249,-0.08063261,0.6234475,-0.53636074,-0.12931834,0.06452268,-0.8498815,0.5678021
0.5,700.0,5.0,3.0,127.0,0.21,66.0,750.0,7.6,30000.0,34.0,49.0,0.65,-3.408369,0.15897764,0.61072594,0.059252683,0.69831085,-0.4430549,0.2378703,0.26442438,-1.2512647,-0.058238365
0.5,500.0,10.0,1.0,11.14,0.21,76.08,337.8,11.5,9000.0,21.0,20.0,,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.5,550.0,10.0,1.0,11.14,0.21,76.08,337.8,11.5,9000.0,29.0,30.0,,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.5,600.0,10.0,1.0,11.14,0.21,76.08,337.8,11.5,9000.0,43.0,42.0,,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.5,700.0,10.0,1.0,11.14,0.21,76.08,337.8,11.5,9000.0,57.0,62.0,,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.5,650.0,10.0,1.0,11.14,0.21,76.08,337.8,11.5,9000.0,56.0,60.0,,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.5,700.0,10.0,30.0,11.14,0.21,76.08,337.8,11.5,9000.0,50.0,55.0,,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.1,700.0,4.1,6.0,5.9,0.254,315.0,760.67,5.4,275000.0,78.7,82.65,0.754,-0.2086038,-0.49660343,-1.9657557,-0.41584867,0.6239132,0.12159672,-0.706854,0.30473298,0.23023075,0.11895873
0.333,650.0,2.11,24.0,15.0,0.08,70.0,334.0,5.4,108000.0,22.8,38.5,0.478,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.333,650.0,2.11,12.0,15.0,0.08,70.0,334.0,5.4,108000.0,26.8,38.22,0.5,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.5,700.0,4.5,100.0,6.7,0.46,220.0,837.0,7.4,48000.0,65.1,72.04,0.85,-1.6526506,0.4465072,-0.3868435,0.14130673,1.2832339,-0.8928597,-0.29991087,-0.19739881,0.08314581,0.60082364
0.5,700.0,4.5,80.0,6.7,0.46,220.0,837.0,7.4,48000.0,65.81,72.21,0.85,-1.6526506,0.4465072,-0.3868435,0.14130673,1.2832339,-0.8928597,-0.29991087,-0.19739881,0.08314581,0.60082364
0.5,700.0,4.5,60.0,6.7,0.46,220.0,837.0,7.4,48000.0,65.99,72.21,0.85,-1.6526506,0.4465072,-0.3868435,0.14130673,1.2832339,-0.8928597,-0.29991087,-0.19739881,0.08314581,0.60082364
0.5,700.0,4.5,40.0,6.7,0.46,220.0,837.0,7.4,48000.0,65.81,72.39,0.85,-1.6526506,0.4465072,-0.3868435,0.14130673,1.2832339,-0.8928597,-0.29991087,-0.19739881,0.08314581,0.60082364
0.5,700.0,4.5,20.0,6.7,0.46,220.0,837.0,7.4,48000.0,66.51,73.1,0.85,-1.6526506,0.4465072,-0.3868435,0.14130673,1.2832339,-0.8928597,-0.29991087,-0.19739881,0.08314581,0.60082364
0.5,700.0,12.0,40.0,6.42,1.46,885.0,600.0,5.3,36000.0,72.5,74.3,0.98,1.38334,0.05603102,0.3051963,-0.8135272,0.31762975,0.095394894,-0.18327637,0.18072556,-0.06698133,-0.028933313
0.5,700.0,12.0,40.0,6.09,0.88,512.0,592.0,6.3,36000.0,62.5,65.2,0.96,1.3796107,-0.06679864,0.02655636,-0.5764485,0.16793045,0.16552737,-0.21221825,0.19145057,-0.13407391,-0.07551201
0.5,800.0,20.0,1.333,10.02,0.262,104.63,355.35,27.13,120000.0,24.3,32.0,0.4,-3.4867237,-0.94516003,1.3635246,0.5799265,0.2366998,-0.8370462,-0.50389373,0.8134835,-0.4351511,-0.13646816
0.5,800.0,40.0,2.333,6.6,0.151,91.48,304.67,30.52,120000.0,54.92,64.6,0.72,-3.4432285,-0.058393277,0.1571362,1.0093118,0.30747756,-0.8011905,-0.33751714,0.4183985,-0.11157229,0.32841256
0.5,800.0,60.0,2.333,9.14,0.113,49.36,350.61,31.88,120000.0,50.31,60.2,0.67,-3.4191995,-0.06017709,0.7484645,0.45751312,0.35757682,-1.145463,-0.4093315,0.13918976,-0.46892115,0.112036556
0.4,750.0,20.0,30.0,24.6,0.446,65.0,700.0,5.7,60000.0,81.0,56.0,0.98,-2.9780035,-1.2488776,-0.23396133,1.2989162,-0.40029156,0.5941584,-0.39947677,1.0513633,0.12556696,-0.33028597
0.15,640.0,9.2,24.0,9.9,0.1,15.6,312.0,26.0,60000.0,42.0,55.0,0.73,-2.4052424,-0.37731278,0.74582636,-0.16612233,1.0229719,0.033170134,-0.4551871,0.6713694,-0.062054686,0.29896292
0.15,640.0,8.6,24.0,20.5,0.056,15.9,417.0,23.0,60000.0,47.0,70.0,0.71,-1.6132927,0.25366193,-0.20146833,0.052347247,0.5570665,0.032695226,0.07423112,0.19114397,-0.22567423,0.023730002
0.15,640.0,10.1,24.0,6.7,0.096,14.0,410.0,30.0,60000.0,39.0,57.0,0.72,-2.088092,-0.2308642,-0.34145916,0.21778037,1.188482,0.16928124,-0.065564014,0.3370221,0.12315304,0.146153
0.4,800.0,4.4,5.0,11.1,0.07,22.0,410.0,15.5,150000.0,53.0,75.0,0.72,-2.1792028,0.40459472,-1.5457389,0.81954336,1.0509547,0.2343675,-0.539997,0.44374716,0.04740063,0.23921667
0.4,800.0,4.4,50.0,11.1,0.07,22.0,410.0,15.5,150000.0,49.0,67.0,0.75,-2.1792028,0.40459472,-1.5457389,0.81954336,1.0509547,0.2343675,-0.539997,0.44374716,0.04740063,0.23921667
0.35,700.0,5.95,13.333,3.43,0.047,83.3,251.0,7.0,19700.0,10.0,16.0,0.59,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,2.06,13.333,5.17,0.108,54.7,217.0,0.4,19700.0,2.0,4.0,0.39,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,4.3,13.333,5.45,0.081,37.8,274.0,0.4,19700.0,2.0,2.0,0.64,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.05,700.0,5.0,3.0,9.8,0.05,29.0,350.0,10.0,27000.0,60.0,,0.8,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,2.23,13.333,4.07,0.049,73.5,315.0,0.4,19700.0,6.0,8.0,0.38,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,2.11,13.333,7.88,0.108,67.4,230.0,0.65,19700.0,8.0,18.0,0.49,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,6.55,13.333,5.36,0.087,43.5,253.0,0.46,19700.0,4.0,4.0,0.57,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,9.74,13.333,5.33,0.06,38.7,252.0,0.68,19700.0,4.0,5.0,0.6,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,2.08,13.333,8.29,0.109,66.2,233.0,0.54,19700.0,4.0,5.0,0.43,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.05,700.0,5.0,3.0,16.9,0.05,25.0,300.0,14.0,27000.0,70.0,,0.82,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.05,700.0,5.0,3.0,8.9,0.06,36.0,275.0,14.0,27000.0,65.0,,0.85,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,3.62,13.333,3.72,0.052,77.3,264.0,0.54,19700.0,12.5,20.0,0.6,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.35,700.0,9.77,13.333,4.52,0.037,28.2,273.0,7.0,19700.0,15.0,24.0,0.49,-2.978004,-1.248877,-0.2339614,1.2989162,-0.40029192,0.59415686,-0.39947692,1.0513637,0.12556647,-0.33028632
0.4,750.0,20.0,30.0,9.3,0.263,104.0,700.0,2.3,60000.0,83.0,66.0,1.0,-1.7203687,-1.1034467,-0.21848756,1.3067961,1.1549454,1.107685,-0.74996096,0.64467335,0.6197767,0.7078825
0.5,800.0,5.0,20.0,5.42,0.12,86.0,565.0,6.0,15000.0,86.8,84.37,0.84,1.6712508,-0.46536118,0.12308025,-0.37993464,-0.15621874,-0.26410818,0.40499344,0.020473592,-0.2525273,0.040193222
0.5,800.0,5.0,40.0,5.42,0.12,86.0,565.0,6.0,15000.0,85.5,83.0,0.84,1.6712508,-0.46536118,0.12308025,-0.37993464,-0.15621874,-0.26410818,0.40499344,0.020473592,-0.2525273,0.040193222
0.5,800.0,6.9,80.0,3.5,0.89,437.0,385.0,3.0,18000.0,89.2,94.37,0.96,-0.9391391,-1.0556194,-1.86245,-0.7080954,-0.81241345,0.674671,-0.23486425,-0.16856988,0.19095562,0.35454994
0.5,800.0,6.9,40.0,3.5,0.89,437.0,385.0,3.0,18000.0,89.67,94.37,0.96,-0.9391391,-1.0556194,-1.86245,-0.7080954,-0.81241345,0.674671,-0.23486425,-0.16856988,0.19095562,0.35454994
0.5,700.0,6.9,20.0,3.5,0.89,437.0,385.0,3.0,18000.0,66.52,75.33,0.85,-0.9391391,-1.0556194,-1.86245,-0.7080954,-0.81241345,0.674671,-0.23486425,-0.16856988,0.19095562,0.35454994
0.5,700.0,6.9,10.0,3.5,0.89,437.0,385.0,3.0,18000.0,67.5,76.03,0.87,-0.9391391,-1.0556194,-1.86245,-0.7080954,-0.81241345,0.674671,-0.23486425,-0.16856988,0.19095562,0.35454994
0.5,800.0,6.9,120.0,3.5,0.89,437.0,385.0,3.0,18000.0,89.2,94.3,0.96,-0.9391391,-1.0556194,-1.86245,-0.7080954,-0.81241345,0.674671,-0.23486425,-0.16856988,0.19095562,0.35454994
0.361,750.0,9.927,6.0,3.19,0.152,350.4,445.0,12.0,18000.0,45.0,80.5,0.9,0.48954558,-0.41779143,-1.8912963,-0.2514793,0.37681952,0.0615718,-0.27957633,0.5286081,0.16499862,0.41252735
0.5,800.0,5.0,20.0,7.0,0.19,120.0,460.0,7.5,15000.0,86.0,84.4,1.276,1.6943481,-0.8980089,0.04982445,-0.6137801,0.66076094,-0.35180503,-0.04672181,-0.16484185,-0.28486502,-0.04166952
0.5,800.0,5.0,40.0,7.0,0.19,120.0,460.0,7.5,15000.0,65.7,62.4,1.284,1.6943481,-0.8980089,0.04982445,-0.6137801,0.66076094,-0.35180503,-0.04672181,-0.16484185,-0.28486502,-0.04166952
0.5,750.0,12.0,7.0,19.8,0.08,14.4,750.1,28.0,18000.0,20.0,45.3,0.49,-0.49664724,-0.5261252,0.08306164,0.9334247,-0.8096754,-0.10848012,1.2762245,0.19095378,0.34860763,0.22604582
0.5,750.0,12.0,9.0,9.8,0.04,15.8,722.4,18.0,18000.0,34.5,53.5,0.746,1.2589487,-0.68614286,0.4475526,0.83746356,0.027007533,-0.1443823,0.32826704,-0.1305674,-0.107660696,0.01794158
